seed,method,method_kind,bits_per_key,N_keys,N_valid,N_events,N_invalid,N_invalid_unique,N_invalid_repeated,valid_forwarded,valid_rejected,valid_throttled,invalid_forwarded,invalid_forwarded_unique,invalid_forwarded_repeated,invalid_rejected_by_index,invalid_rejected_by_cache,invalid_throttled,raw_invalid_forward_rate,first_seen_invalid_forward_rate,replay_suppression_rate,backend_work_reduction,valid_rejection_rate,backend_invocations,probe_cost
23,No admission,backend-only,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
23,Global Bloom,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3172,1609,1563,996828,0,0,0.003172,0.003218,0.0,0.94936,0.0,53172,8.0
23,GlobalBloom+NegCache,one-sided AMQ+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1609,1609,0,498391,500000,0,0.001609,0.003218,1.0,0.9508485714285715,0.0,51609,8.0
23,Hash partition,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3161,1552,1609,996839,0,0,0.003161,0.003104,0.0,0.9493704761904762,0.0,53161,8.0
23,Risk partition,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2280,1149,1131,997720,0,0,0.00228,0.002298,0.0,0.9502095238095238,0.0,52280,9.32383557777064
23,TRAPS learned,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2304,1145,1159,997696,0,0,0.002304,0.00229,0.0,0.9501866666666666,0.0,52304,9.6509955121221
23,TRAPS+ReplayCache,one-sided AMQ+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1145,1145,0,498855,500000,0,0.001145,0.00229,1.0,0.9512904761904762,0.0,51145,9.6509955121221
23,Oracle AMQ,oracle,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2072,1065,1007,997928,0,0,0.002072,0.00213,0.0,0.9504076190476191,0.0,52072,9.33899908387006
23,Peppered tag,one-sided tag,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,246,120,126,999754,0,0,0.000246,0.00024,0.0,0.9521466666666667,0.0,50246,1.0
23,Peppered tag-64,production upper bound,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
23,Adaptive tag,one-sided tag,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,186,100,86,999814,0,0,0.000186,0.0002,0.0,0.9522038095238096,0.0,50186,1.0
23,Tag+NegCache,one-sided tag+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,120,120,0,499880,500000,0,0.00012,0.00024,1.0,0.9522666666666667,0.0,50120,1.0
23,NegCache only,exact cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
23,RateLimit+Tag,operational,12.0,200000,50000,1050000,1000000,500000,500000,49996,0,4,82,43,39,999918,0,0,8.2e-05,8.6e-05,0.0,0.9523066666666666,8e-05,50078,1.0
23,RateLimit+Tag+NegCache,operational,12.0,200000,50000,1050000,1000000,500000,500000,49995,0,5,43,43,0,499957,500000,0,4.3e-05,8.6e-05,1.0,0.9523447619047619,0.0001,50038,1.0
23,No admission,backend-only,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
23,Global Bloom,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1276,639,637,998724,0,0,0.001276,0.001278,0.0,0.9511657142857143,0.0,51276,10.0
23,GlobalBloom+NegCache,one-sided AMQ+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,639,639,0,499361,500000,0,0.000639,0.001278,1.0,0.9517723809523809,0.0,50639,10.0
23,Hash partition,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1218,591,627,998782,0,0,0.001218,0.001182,0.0,0.9512209523809524,0.0,51218,10.0
23,Risk partition,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,845,423,422,999155,0,0,0.000845,0.000846,0.0,0.9515761904761905,0.0,50845,10.95112200776962
23,TRAPS learned,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,889,460,429,999111,0,0,0.000889,0.00092,0.0,0.9515342857142857,0.0,50889,11.075088460516547
23,TRAPS+ReplayCache,one-sided AMQ+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,460,460,0,499540,500000,0,0.00046,0.00092,1.0,0.9519428571428572,0.0,50460,11.075088460516547
23,Oracle AMQ,oracle,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,818,411,407,999182,0,0,0.000818,0.000822,0.0,0.9516019047619048,0.0,50818,10.755590448384025
23,Peppered tag,one-sided tag,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,65,29,36,999935,0,0,6.5e-05,5.8e-05,0.0,0.9523190476190476,0.0,50065,1.0
23,Peppered tag-64,production upper bound,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
23,Adaptive tag,one-sided tag,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,46,25,21,999954,0,0,4.6e-05,5e-05,0.0,0.9523371428571429,0.0,50046,1.0
23,Tag+NegCache,one-sided tag+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,29,29,0,499971,500000,0,2.9e-05,5.8e-05,1.0,0.9523533333333334,0.0,50029,1.0
23,NegCache only,exact cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
23,RateLimit+Tag,operational,14.0,200000,50000,1050000,1000000,500000,500000,49994,0,6,25,15,10,999975,0,0,2.5e-05,3e-05,0.0,0.9523628571428572,0.00012,50019,1.0
23,RateLimit+Tag+NegCache,operational,14.0,200000,50000,1050000,1000000,500000,500000,49994,0,6,15,15,0,499985,500000,0,1.5e-05,3e-05,1.0,0.952372380952381,0.00012,50009,1.0
23,No admission,backend-only,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
23,Global Bloom,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,451,225,226,999549,0,0,0.000451,0.00045,0.0,0.9519514285714286,0.0,50451,11.0
23,GlobalBloom+NegCache,one-sided AMQ+cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,225,225,0,499775,500000,0,0.000225,0.00045,1.0,0.9521666666666667,0.0,50225,11.0
23,Hash partition,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,479,243,236,999521,0,0,0.000479,0.000486,0.0,0.9519247619047619,0.0,50479,11.0
23,Risk partition,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,325,161,164,999675,0,0,0.000325,0.000322,0.0,0.9520714285714286,0.0,50325,11.951122007769621
23,TRAPS learned,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,352,179,173,999648,0,0,0.000352,0.000358,0.0,0.9520457142857143,0.0,50352,12.234404147608135
23,TRAPS+ReplayCache,one-sided AMQ+cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,179,179,0,499821,500000,0,0.000179,0.000358,1.0,0.9522104761904762,0.0,50179,12.234404147608135
23,Oracle AMQ,oracle,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,284,129,155,999716,0,0,0.000284,0.000258,0.0,0.9521104761904762,0.0,50284,12.150236045755316
23,Peppered tag,one-sided tag,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,12,6,6,999988,0,0,1.2e-05,1.2e-05,0.0,0.9523695238095238,0.0,50012,1.0
23,Peppered tag-64,production upper bound,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
23,Adaptive tag,one-sided tag,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,13,8,5,999987,0,0,1.3e-05,1.6e-05,0.0,0.9523685714285715,0.0,50013,1.0
23,Tag+NegCache,one-sided tag+cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,6,6,0,499994,500000,0,6e-06,1.2e-05,1.0,0.952375238095238,0.0,50006,1.0
23,NegCache only,exact cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
23,RateLimit+Tag,operational,16.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,8,4,4,999992,0,0,8e-06,8e-06,0.0,0.9523761904761905,6e-05,50005,1.0
23,RateLimit+Tag+NegCache,operational,16.0,200000,50000,1050000,1000000,500000,500000,49992,0,8,4,4,0,499996,500000,0,4e-06,8e-06,1.0,0.952384761904762,0.00016,49996,1.0
23,No admission,backend-only,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
23,Global Bloom,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,52,30,22,999948,0,0,5.2e-05,6e-05,0.0,0.9523314285714286,0.0,50052,14.0
23,GlobalBloom+NegCache,one-sided AMQ+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,30,30,0,499970,500000,0,3e-05,6e-05,1.0,0.952352380952381,0.0,50030,14.0
23,Hash partition,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,66,29,37,999934,0,0,6.6e-05,5.8e-05,0.0,0.9523180952380952,0.0,50066,14.0
23,Risk partition,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,49,23,26,999951,0,0,4.9e-05,4.6e-05,0.0,0.9523342857142857,0.0,50049,14.951122007769621
23,TRAPS learned,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,41,24,17,999959,0,0,4.1e-05,4.8e-05,0.0,0.9523419047619047,0.0,50041,15.115306441092278
23,TRAPS+ReplayCache,one-sided AMQ+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,24,24,0,499976,500000,0,2.4e-05,4.8e-05,1.0,0.9523580952380952,0.0,50024,15.115306441092278
23,Oracle AMQ,oracle,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,51,21,30,999949,0,0,5.1e-05,4.2e-05,0.0,0.9523323809523809,0.0,50051,14.99582337838887
23,Peppered tag,one-sided tag,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1,0,1,999999,0,0,1e-06,0.0,0.0,0.95238,0.0,50001,1.0
23,Peppered tag-64,production upper bound,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
23,Adaptive tag,one-sided tag,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
23,Tag+NegCache,one-sided tag+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523809523809523,0.0,50000,1.0
23,NegCache only,exact cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
23,RateLimit+Tag,operational,20.0,200000,50000,1050000,1000000,500000,500000,49994,0,6,1,0,1,999999,0,0,1e-06,0.0,0.0,0.9523857142857143,0.00012,49995,1.0
23,RateLimit+Tag+NegCache,operational,20.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523838095238095,6e-05,49997,1.0
23,No admission,backend-only,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
23,Global Bloom,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,11,5,6,999989,0,0,1.1e-05,1e-05,0.0,0.9523704761904762,0.0,50011,17.0
23,GlobalBloom+NegCache,one-sided AMQ+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5,5,0,499995,500000,0,5e-06,1e-05,1.0,0.9523761904761905,0.0,50005,17.0
23,Hash partition,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,11,4,7,999989,0,0,1.1e-05,8e-06,0.0,0.9523704761904762,0.0,50011,17.0
23,Risk partition,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7,3,4,999993,0,0,7e-06,6e-06,0.0,0.9523742857142857,0.0,50007,17.791226534112774
23,TRAPS learned,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5,2,3,999995,0,0,5e-06,4e-06,0.0,0.9523761904761905,0.0,50005,17.980321810855862
23,TRAPS+ReplayCache,one-sided AMQ+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2,2,0,499998,500000,0,2e-06,4e-06,1.0,0.9523790476190476,0.0,50002,17.980321810855862
23,Oracle AMQ,oracle,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5,3,2,999995,0,0,5e-06,6e-06,0.0,0.9523761904761905,0.0,50005,17.755590448384027
23,Peppered tag,one-sided tag,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
23,Peppered tag-64,production upper bound,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
23,Adaptive tag,one-sided tag,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
23,Tag+NegCache,one-sided tag+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523809523809523,0.0,50000,1.0
23,NegCache only,exact cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
23,RateLimit+Tag,operational,24.0,200000,50000,1050000,1000000,500000,500000,49993,0,7,0,0,0,1000000,0,0,0.0,0.0,0.0,0.952387619047619,0.00014,49993,1.0
23,RateLimit+Tag+NegCache,operational,24.0,200000,50000,1050000,1000000,500000,500000,49995,0,5,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523857142857143,0.0001,49995,1.0
24,No admission,backend-only,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
24,Global Bloom,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,145802,72739,73063,854198,0,0,0.145802,0.145478,0.0,0.8135219047619048,0.0,195802,3.0
24,GlobalBloom+NegCache,one-sided AMQ+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,72739,72739,0,427261,500000,0,0.072739,0.145478,1.0,0.8831057142857143,0.0,122739,3.0
24,Hash partition,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,146901,73569,73332,853099,0,0,0.146901,0.147138,0.0,0.812475238095238,0.0,196901,3.0
24,Risk partition,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,102346,51298,51048,897654,0,0,0.102346,0.102596,0.0,0.8549085714285715,0.0,152346,3.940327018502911
24,TRAPS learned,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,96908,48395,48513,903092,0,0,0.096908,0.09679,0.0,0.860087619047619,0.0,146908,3.720504032706535
24,TRAPS+ReplayCache,one-sided AMQ+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,48395,48395,0,451605,500000,0,0.048395,0.09679,1.0,0.9062904761904762,0.0,98395,3.720504032706535
24,Oracle AMQ,oracle,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,96927,48414,48513,903073,0,0,0.096927,0.096828,0.0,0.8600695238095238,0.0,146927,3.7938901770967663
24,Peppered tag,one-sided tag,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,62413,31206,31207,937587,0,0,0.062413,0.062412,0.0,0.89294,0.0,112413,1.0
24,Peppered tag-64,production upper bound,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
24,Adaptive tag,one-sided tag,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,42314,21218,21096,957686,0,0,0.042314,0.042436,0.0,0.9120819047619048,0.0,92314,1.0
24,Tag+NegCache,one-sided tag+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,31206,31206,0,468794,500000,0,0.031206,0.062412,1.0,0.9226609523809524,0.0,81206,1.0
24,NegCache only,exact cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
24,RateLimit+Tag,operational,4.0,200000,50000,1050000,1000000,500000,500000,49998,0,2,21910,10919,10991,978090,0,0,0.02191,0.021838,0.0,0.9315161904761905,4e-05,71908,1.0
24,RateLimit+Tag+NegCache,operational,4.0,200000,50000,1050000,1000000,500000,500000,49989,0,11,10919,10919,0,489081,500000,0,0.010919,0.021838,1.0,0.9419923809523809,0.00022,60908,1.0
24,No admission,backend-only,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
24,Global Bloom,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,55887,27776,28111,944113,0,0,0.055887,0.055552,0.0,0.8991552380952381,0.0,105887,4.0
24,GlobalBloom+NegCache,one-sided AMQ+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,27776,27776,0,472224,500000,0,0.027776,0.055552,1.0,0.925927619047619,0.0,77776,4.0
24,Hash partition,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,56026,27973,28053,943974,0,0,0.056026,0.055946,0.0,0.8990228571428571,0.0,106026,4.0
24,Risk partition,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,39454,19642,19812,960546,0,0,0.039454,0.039284,0.0,0.9148057142857143,0.0,89454,5.1675301904253725
24,TRAPS learned,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,37239,18593,18646,962761,0,0,0.037239,0.037186,0.0,0.9169152380952381,0.0,87239,5.544015235486341
24,TRAPS+ReplayCache,one-sided AMQ+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,18593,18593,0,481407,500000,0,0.018593,0.037186,1.0,0.9346733333333334,0.0,68593,5.544015235486341
24,Oracle AMQ,oracle,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,35947,17884,18063,964053,0,0,0.035947,0.035768,0.0,0.9181457142857143,0.0,85947,5.55981819534295
24,Peppered tag,one-sided tag,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,15635,7858,7777,984365,0,0,0.015635,0.015716,0.0,0.9374904761904762,0.0,65635,1.0
24,Peppered tag-64,production upper bound,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
24,Adaptive tag,one-sided tag,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,10931,5388,5543,989069,0,0,0.010931,0.010776,0.0,0.9419704761904761,0.0,60931,1.0
24,Tag+NegCache,one-sided tag+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7858,7858,0,492142,500000,0,0.007858,0.015716,1.0,0.9448971428571429,0.0,57858,1.0
24,NegCache only,exact cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
24,RateLimit+Tag,operational,6.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,5529,2743,2786,994471,0,0,0.005529,0.005486,0.0,0.9471180952380952,6e-05,55526,1.0
24,RateLimit+Tag+NegCache,operational,6.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,2743,2743,0,497257,500000,0,0.002743,0.005486,1.0,0.9497714285714286,6e-05,52740,1.0
24,No admission,backend-only,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
24,Global Bloom,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,21177,10687,10490,978823,0,0,0.021177,0.021374,0.0,0.932212380952381,0.0,71177,6.0
24,GlobalBloom+NegCache,one-sided AMQ+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,10687,10687,0,489313,500000,0,0.010687,0.021374,1.0,0.9422028571428571,0.0,60687,6.0
24,Hash partition,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,21442,10771,10671,978558,0,0,0.021442,0.021542,0.0,0.93196,0.0,71442,6.0
24,Risk partition,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,14909,7496,7413,985091,0,0,0.014909,0.014992,0.0,0.9381819047619048,0.0,64909,6.940327018502912
24,TRAPS learned,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,15371,7595,7776,984629,0,0,0.015371,0.01519,0.0,0.9377419047619048,0.0,65371,6.93216742259184
24,TRAPS+ReplayCache,one-sided AMQ+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7595,7595,0,492405,500000,0,0.007595,0.01519,1.0,0.945147619047619,0.0,57595,6.93216742259184
24,Oracle AMQ,oracle,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,13766,6889,6877,986234,0,0,0.013766,0.013778,0.0,0.9392704761904762,0.0,63766,6.63899840016256
24,Peppered tag,one-sided tag,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3802,1880,1922,996198,0,0,0.003802,0.00376,0.0,0.94876,0.0,53802,1.0
24,Peppered tag-64,production upper bound,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
24,Adaptive tag,one-sided tag,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2697,1314,1383,997303,0,0,0.002697,0.002628,0.0,0.949812380952381,0.0,52697,1.0
24,Tag+NegCache,one-sided tag+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1880,1880,0,498120,500000,0,0.00188,0.00376,1.0,0.9505904761904762,0.0,51880,1.0
24,NegCache only,exact cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
24,RateLimit+Tag,operational,8.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,1345,691,654,998655,0,0,0.001345,0.001382,0.0,0.9511028571428571,6e-05,51342,1.0
24,RateLimit+Tag+NegCache,operational,8.0,200000,50000,1050000,1000000,500000,500000,49996,0,4,691,691,0,499309,500000,0,0.000691,0.001382,1.0,0.9517266666666666,8e-05,50687,1.0
24,No admission,backend-only,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
24,Global Bloom,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,8138,4027,4111,991862,0,0,0.008138,0.008054,0.0,0.9446304761904762,0.0,58138,7.0
24,GlobalBloom+NegCache,one-sided AMQ+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,4027,4027,0,495973,500000,0,0.004027,0.008054,1.0,0.9485457142857143,0.0,54027,7.0
24,Hash partition,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,8199,4072,4127,991801,0,0,0.008199,0.008144,0.0,0.9445723809523809,0.0,58199,7.0
24,Risk partition,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5824,2954,2870,994176,0,0,0.005824,0.005908,0.0,0.9468342857142857,0.0,55824,7.940327018502913
24,TRAPS learned,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5709,2780,2929,994291,0,0,0.005709,0.00556,0.0,0.9469438095238095,0.0,55709,8.423687142009454
24,TRAPS+ReplayCache,one-sided AMQ+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2780,2780,0,497220,500000,0,0.00278,0.00556,1.0,0.9497333333333333,0.0,52780,8.423687142009454
24,Oracle AMQ,oracle,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5261,2624,2637,994739,0,0,0.005261,0.005248,0.0,0.9473704761904762,0.0,55261,8.257849723158259
24,Peppered tag,one-sided tag,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,927,492,435,999073,0,0,0.000927,0.000984,0.0,0.9514980952380953,0.0,50927,1.0
24,Peppered tag-64,production upper bound,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
24,Adaptive tag,one-sided tag,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,654,325,329,999346,0,0,0.000654,0.00065,0.0,0.9517580952380953,0.0,50654,1.0
24,Tag+NegCache,one-sided tag+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,492,492,0,499508,500000,0,0.000492,0.000984,1.0,0.951912380952381,0.0,50492,1.0
24,NegCache only,exact cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
24,RateLimit+Tag,operational,10.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,300,142,158,999700,0,0,0.0003,0.000284,0.0,0.9520980952380952,6e-05,50297,1.0
24,RateLimit+Tag+NegCache,operational,10.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,142,142,0,499858,500000,0,0.000142,0.000284,1.0,0.9522485714285714,6e-05,50139,1.0
24,No admission,backend-only,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
24,Global Bloom,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3026,1528,1498,996974,0,0,0.003026,0.003056,0.0,0.9494990476190476,0.0,53026,8.0
24,GlobalBloom+NegCache,one-sided AMQ+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1528,1528,0,498472,500000,0,0.001528,0.003056,1.0,0.9509257142857143,0.0,51528,8.0
24,Hash partition,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3136,1550,1586,996864,0,0,0.003136,0.0031,0.0,0.9493942857142857,0.0,53136,8.0
24,Risk partition,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2209,1087,1122,997791,0,0,0.002209,0.002174,0.0,0.9502771428571428,0.0,52209,9.464762124593692
