seed,bits_per_key,target_skew,risk_drift,replay_fraction,occupancy_injection,epoch_id,method,adaptation_mode,monitor_window_events,test_window_events,total_bits,region_bits_json,region_key_counts_json,region_query_counts_json,region_negative_counts_json,region_backend_invalid_counts_json,raw_invalid,unique_invalid,repeated_invalid,raw_invalid_forwarded,first_seen_invalid_forwarded,raw_invalid_forward_rate,first_seen_invalid_forward_rate,valid_attempts,valid_rejects,cap_violations,replay_hits,backend_calls,frontend_probes,rebuild_regions,rebuild_keys,rebuild_bytes,dual_query_fraction,drift_metric,fallback_triggered,uses_future_labels
0,16.0,0.8,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[13.18714201,13.67399035,14.22139655,14.88490239,15.44968413,16.17722892,16.3086366,16.70518179,16.97860175,16.33043068,16.8543535,17.09453924,18.16934332,18.46723615,19.95581254,19.05558455]","[14143,17957,15372,18398,15676,15670,12735,13651,12028,12864,12818,8769,9339,6807,6660,7112]","[10229,7600,10883,13305,13464,12113,12500,10085,11369,11014,10150,12531,15060,11545,17160,20992]","[32692,21808,32636,37959,37584,30462,32398,23212,26438,27787,21789,32859,34133,25261,31633,51349]","[58,31,35,30,22,13,13,8,8,11,7,9,6,4,2,5]",1000000,500000,500000,260,260,0.00026,0.00052,50000,0,0,500000,50260,12056288.53258123,0,0,0,0.0,0.02228614757022473,false,false
0,16.0,0.8,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[15.5473127,14.43819929,15.50642805,15.55371766,15.9129498,15.70118403,16.19495303,15.61415147,16.12398225,15.91334239,15.75862907,16.97687558,17.23677278,17.34412786,18.22422509,18.4909155]","[14143,17957,15372,18398,15676,15670,12735,13651,12028,12864,12818,8769,9339,6807,6660,7112]","[10229,7600,10883,13305,13464,12113,12500,10085,11369,11014,10150,12531,15060,11545,17160,20992]","[32692,21808,32636,37959,37584,30462,32398,23212,26438,27787,21789,32859,34133,25261,31633,51349]","[19,21,19,22,18,16,14,13,11,13,11,9,9,6,5,7]",1000000,500000,500000,213,213,0.000213,0.000426,50000,0,0,500000,50213,12046460.326588636,16,200000,400000.0,0.1,0.02228614757022473,false,false
0,16.0,0.8,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[15.5473127,14.43819929,15.50642805,15.55371766,15.9129498,15.70118403,16.19495303,15.61415147,16.12398225,15.91334239,15.75862907,16.97687558,17.23677278,17.34412786,18.22422509,18.4909155]","[14143,17957,15372,18398,15676,15670,12735,13651,12028,12864,12818,8769,9339,6807,6660,7112]","[10229,7600,10883,13305,13464,12113,12500,10085,11369,11014,10150,12531,15060,11545,17160,20992]","[32692,21808,32636,37959,37584,30462,32398,23212,26438,27787,21789,32859,34133,25261,31633,51349]","[19,21,19,22,18,16,14,13,11,13,11,9,9,6,5,7]",1000000,500000,500000,213,213,0.000213,0.000426,50000,0,0,500000,50213,12046460.326588636,16,200000,400000.0,0.1,0.02228614757022473,false,false
1,16.0,0.8,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[12.25710507,13.02141653,14.4552219,15.20866345,14.72440561,16.86077646,16.17651672,16.84252818,17.49323471,16.51865021,17.40421205,17.20909497,18.75554363,19.4802093,18.7865138,20.09322927]","[17459,16339,16531,17350,17384,12465,12860,12470,12114,14283,9641,9411,10365,8953,6763,5612]","[9069,9693,15880,10041,12648,7562,10343,12211,13779,11334,14735,8538,14288,17891,12537,19451]","[28807,29686,49183,27603,37464,15568,27453,30785,32260,27734,39674,19802,27161,34955,28226,43640]","[80,57,47,19,32,5,12,9,7,10,9,5,3,3,3,3]",1000000,500000,500000,304,304,0.000304,0.000608,50000,0,0,500000,50304,12079634.016828729,0,0,0,0.0,0.03377910968805917,false,false
1,16.0,0.8,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.86068198,15.13831037,16.14267698,15.09680066,15.56756375,15.21181663,15.7840611,16.19596875,16.511328,15.75943588,17.11941072,16.04279429,16.92325704,17.69524833,17.53124883,18.83357698]","[17459,16339,16531,17350,17384,12465,12860,12470,12114,14283,9641,9411,10365,8953,6763,5612]","[9069,9693,15880,10041,12648,7562,10343,12211,13779,11334,14735,8538,14288,17891,12537,19451]","[28807,29686,49183,27603,37464,15568,27453,30785,32260,27734,39674,19802,27161,34955,28226,43640]","[23,21,21,20,21,10,14,13,12,14,11,9,8,7,6,5]",1000000,500000,500000,214,214,0.000214,0.000428,50000,0,0,500000,50214,11825520.590581818,16,200000,400000.0,0.1,0.03377910968805917,false,false
1,16.0,0.8,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.86068198,15.13831037,16.14267698,15.09680066,15.56756375,15.21181663,15.7840611,16.19596875,16.511328,15.75943588,17.11941072,16.04279429,16.92325704,17.69524833,17.53124883,18.83357698]","[17459,16339,16531,17350,17384,12465,12860,12470,12114,14283,9641,9411,10365,8953,6763,5612]","[9069,9693,15880,10041,12648,7562,10343,12211,13779,11334,14735,8538,14288,17891,12537,19451]","[28807,29686,49183,27603,37464,15568,27453,30785,32260,27734,39674,19802,27161,34955,28226,43640]","[23,21,21,20,21,10,14,13,12,14,11,9,8,7,6,5]",1000000,500000,500000,214,214,0.000214,0.000428,50000,0,0,500000,50214,11825520.590581818,16,200000,400000.0,0.1,0.03377910968805917,false,false
2,16.0,0.8,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[12.59518986,13.69730478,14.50646105,14.23217418,16.08692481,15.3386087,17.54374094,15.93833614,17.29200127,16.80873133,18.41106487,17.46438027,18.06109777,18.07393513,18.30514486,19.27700727]","[17945,16576,17635,18646,13426,12000,12571,10361,11841,13099,10054,12662,9519,10523,6807,6335]","[6102,11159,14576,12429,15719,3521,14460,7448,13731,9777,12551,16586,15310,15864,12225,18542]","[18265,33853,44313,36993,44013,6567,33165,18898,33356,21457,23093,40610,35781,36821,28766,44049]","[43,47,42,40,19,4,7,9,8,7,3,9,6,6,4,4]",1000000,500000,500000,259,259,0.000259,0.000518,50000,0,0,500000,50259,12138140.173229538,0,0,0,0.0,0.023055509003469046,false,false
2,16.0,0.8,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.03432689,15.45462582,15.88320357,15.43619466,16.61215501,13.75460932,16.58877456,15.60345813,16.60246477,15.69061409,16.76928363,16.85516828,17.28425143,17.15132818,17.51393157,18.53003338]","[17945,16576,17635,18646,13426,12000,12571,10361,11841,13099,10054,12662,9519,10523,6807,6335]","[6102,11159,14576,12429,15719,3521,14460,7448,13731,9777,12551,16586,15310,15864,12225,18542]","[18265,33853,44313,36993,44013,6567,33165,18898,33356,21457,23093,40610,35781,36821,28766,44049]","[22,20,21,22,15,9,11,10,11,11,7,12,9,10,6,6]",1000000,500000,500000,205,205,0.000205,0.00041,50000,0,0,500000,50205,12191986.102447823,16,200000,400000.0,0.1,0.023055509003469046,false,false
2,16.0,0.8,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.03432689,15.45462582,15.88320357,15.43619466,16.61215501,13.75460932,16.58877456,15.60345813,16.60246477,15.69061409,16.76928363,16.85516828,17.28425143,17.15132818,17.51393157,18.53003338]","[17945,16576,17635,18646,13426,12000,12571,10361,11841,13099,10054,12662,9519,10523,6807,6335]","[6102,11159,14576,12429,15719,3521,14460,7448,13731,9777,12551,16586,15310,15864,12225,18542]","[18265,33853,44313,36993,44013,6567,33165,18898,33356,21457,23093,40610,35781,36821,28766,44049]","[22,20,21,22,15,9,11,10,11,11,7,12,9,10,6,6]",1000000,500000,500000,205,205,0.000205,0.00041,50000,0,0,500000,50205,12191986.102447823,16,200000,400000.0,0.1,0.023055509003469046,false,false
3,16.0,0.8,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[13.35229535,14.55361904,13.86785923,14.40567352,15.59945296,14.45147634,15.54435661,17.36352086,17.29692052,17.74131305,17.25896763,17.60234945,17.68621687,18.74598377,19.22681545,19.38736959]","[14582,18329,17914,16517,15286,14493,13940,13173,13286,10982,12051,10585,8172,7086,7475,6129]","[13236,8898,14431,12181,11575,6138,9679,10027,13605,10674,9278,13148,17436,14963,19522,15209]","[41730,24336,44764,35633,31413,16743,26251,19023,30473,20451,18405,30782,47594,34484,44580,33336]","[68,22,57,35,17,16,15,5,7,4,5,7,10,4,4,3]",1000000,500000,500000,280,280,0.00028,0.00056,50000,0,0,500000,50280,11941842.642066073,0,0,0,0.0,0.03128326178852059,false,false
3,16.0,0.8,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[16.04972221,14.75743044,15.8031874,15.62200266,15.68365181,14.47463233,15.50402799,15.71487343,16.32224533,16.22148307,15.73648327,16.72292264,17.83929653,17.82794365,18.27054041,18.16787916]","[14582,18329,17914,16517,15286,14493,13940,13173,13286,10982,12051,10585,8172,7086,7475,6129]","[13236,8898,14431,12181,11575,6138,9679,10027,13605,10674,9278,13148,17436,14963,19522,15209]","[41730,24336,44764,35633,31413,16743,26251,19023,30473,20451,18405,30782,47594,34484,44580,33336]","[19,20,23,20,17,16,15,10,12,8,10,10,9,7,7,5]",1000000,500000,500000,207,207,0.000207,0.000414,50000,0,0,500000,50207,12027987.100759545,16,200000,400000.0,0.1,0.03128326178852059,false,false
3,16.0,0.8,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[16.04972221,14.75743044,15.8031874,15.62200266,15.68365181,14.47463233,15.50402799,15.71487343,16.32224533,16.22148307,15.73648327,16.72292264,17.83929653,17.82794365,18.27054041,18.16787916]","[14582,18329,17914,16517,15286,14493,13940,13173,13286,10982,12051,10585,8172,7086,7475,6129]","[13236,8898,14431,12181,11575,6138,9679,10027,13605,10674,9278,13148,17436,14963,19522,15209]","[41730,24336,44764,35633,31413,16743,26251,19023,30473,20451,18405,30782,47594,34484,44580,33336]","[19,20,23,20,17,16,15,10,12,8,10,10,9,7,7,5]",1000000,500000,500000,207,207,0.000207,0.000414,50000,0,0,500000,50207,12027987.100759545,16,200000,400000.0,0.1,0.03128326178852059,false,false
4,16.0,0.8,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[12.46161048,13.47584314,14.41978626,15.32219178,15.15283192,16.86909094,16.06838947,17.30539968,17.70616748,17.37783101,17.4911913,18.12327089,17.70186742,17.75763506,18.46728693,19.35460342]","[20309,16583,19162,13504,16655,15868,13603,12329,13159,10181,9881,9619,8729,7499,7401,5518]","[10905,11804,6178,13202,12028,11401,7185,15948,11837,14952,11792,11413,11600,18229,12185,19341]","[33505,36262,15067,38641,34408,23825,15721,39689,21805,38074,27256,22710,27487,50291,26394,48864]","[84,56,15,25,24,7,7,10,4,9,6,4,6,10,4,4]",1000000,500000,500000,274,274,0.000274,0.000548,50000,0,0,500000,50274,12116496.30617531,0,0,0,0.0,0.026496781243733225,false,false
4,16.0,0.8,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[15.01093741,15.59882698,13.96534868,16.26399027,15.63618686,15.64274666,15.00013442,16.85690561,16.11634144,17.11936214,16.69303632,16.69012492,16.91671472,18.16280517,17.36671874,18.9316676]","[20309,16583,19162,13504,16655,15868,13603,12329,13159,10181,9881,9619,8729,7499,7401,5518]","[10905,11804,6178,13202,12028,11401,7185,15948,11837,14952,11792,11413,11600,18229,12185,19341]","[33505,36262,15067,38641,34408,23825,15721,39689,21805,38074,27256,22710,27487,50291,26394,48864]","[25,20,18,16,19,13,12,12,9,10,9,7,8,8,6,5]",1000000,500000,500000,198,198,0.000198,0.000396,50000,0,0,500000,50198,12212815.921143794,16,200000,400000.0,0.1,0.026496781243733225,false,false
4,16.0,0.8,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[15.01093741,15.59882698,13.96534868,16.26399027,15.63618686,15.64274666,15.00013442,16.85690561,16.11634144,17.11936214,16.69303632,16.69012492,16.91671472,18.16280517,17.36671874,18.9316676]","[20309,16583,19162,13504,16655,15868,13603,12329,13159,10181,9881,9619,8729,7499,7401,5518]","[10905,11804,6178,13202,12028,11401,7185,15948,11837,14952,11792,11413,11600,18229,12185,19341]","[33505,36262,15067,38641,34408,23825,15721,39689,21805,38074,27256,22710,27487,50291,26394,48864]","[25,20,18,16,19,13,12,12,9,10,9,7,8,8,6,5]",1000000,500000,500000,198,198,0.000198,0.000396,50000,0,0,500000,50198,12212815.921143794,16,200000,400000.0,0.1,0.026496781243733225,false,false
5,16.0,0.8,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[12.31826456,13.45478614,14.36533792,14.69246598,15.30359683,16.46666793,17.06919114,16.13970087,16.69324306,18.09674795,17.72577382,17.94238886,17.6308559,18.59385204,19.5659212,18.28171963]","[18624,17392,16697,15558,15645,14226,12109,13134,12168,9954,10034,11302,9780,7824,7507,8046]","[11542,11819,11880,12351,10369,10185,9192,8718,11530,12855,11472,17668,10833,18823,17958,12805]","[37012,36645,35473,36726,28399,23317,19016,21704,29583,26995,25640,42814,24391,47163,35976,29146]","[100,57,36,32,18,9,5,9,10,5,5,8,5,6,3,4]",1000000,500000,500000,311,311,0.000311,0.000622,50000,0,0,500000,50311,12046584.557790099,0,0,0,0.0,0.02899053229946224,false,false
5,16.0,0.8,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[15.18085086,15.37483666,15.4733625,15.70177165,15.33181542,15.50171141,15.62971288,15.34224465,16.08126689,16.73463701,16.47946854,17.12536059,16.41308535,18.02023239,18.02040525,17.16616862]","[18624,17392,16697,15558,15645,14226,12109,13134,12168,9954,10034,11302,9780,7824,7507,8046]","[11542,11819,11880,12351,10369,10185,9192,8718,11530,12855,11472,17668,10833,18823,17958,12805]","[37012,36645,35473,36726,28399,23317,19016,21704,29583,26995,25640,42814,24391,47163,35976,29146]","[25,23,21,19,18,14,10,14,13,9,9,11,9,8,6,8]",1000000,500000,500000,218,218,0.000218,0.000436,50000,0,0,500000,50218,11932398.102300448,16,200000,400000.0,0.1,0.02899053229946224,false,false
5,16.0,0.8,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[15.18085086,15.37483666,15.4733625,15.70177165,15.33181542,15.50171141,15.62971288,15.34224465,16.08126689,16.73463701,16.47946854,17.12536059,16.41308535,18.02023239,18.02040525,17.16616862]","[18624,17392,16697,15558,15645,14226,12109,13134,12168,9954,10034,11302,9780,7824,7507,8046]","[11542,11819,11880,12351,10369,10185,9192,8718,11530,12855,11472,17668,10833,18823,17958,12805]","[37012,36645,35473,36726,28399,23317,19016,21704,29583,26995,25640,42814,24391,47163,35976,29146]","[25,23,21,19,18,14,10,14,13,9,9,11,9,8,6,8]",1000000,500000,500000,218,218,0.000218,0.000436,50000,0,0,500000,50218,11932398.102300448,16,200000,400000.0,0.1,0.02899053229946224,false,false
6,16.0,0.8,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[13.16116598,13.8494531,14.43722223,14.74000174,15.51919441,15.40047198,17.30732487,15.95096656,17.24719808,17.55285759,17.50190149,17.29081676,17.3289196,19.10330664,18.67152183,19.49556757]","[18625,16008,16642,15730,14149,17648,12360,16028,12804,11668,9822,9353,8879,7323,6798,6162]","[9683,9234,9377,12054,14739,7886,9623,10245,12274,16600,9906,15383,11222,14947,16200,20627]","[29493,27536,26824,35081,42910,18217,17830,25041,27467,40791,21107,40972,27252,30831,39715,48932]","[53,35,26,29,25,11,4,12,7,9,5,10,7,3,5,4]",1000000,500000,500000,246,246,0.000246,0.000492,50000,0,0,500000,50246,12211250.295683876,0,0,0,0.0,0.019673510014516303,false,false
6,16.0,0.8,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.93541025,15.15357546,15.10795142,15.74611319,16.38584844,14.63759238,15.80387896,15.38056795,16.22955505,17.04523369,16.33725121,17.34178667,16.79907162,17.80649798,18.11929837,18.82776068]","[18625,16008,16642,15730,14149,17648,12360,16028,12804,11668,9822,9353,8879,7323,6798,6162]","[9683,9234,9377,12054,14739,7886,9623,10245,12274,16600,9906,15383,11222,14947,16200,20627]","[29493,27536,26824,35081,42910,18217,17830,25041,27467,40791,21107,40972,27252,30831,39715,48932]","[23,19,19,18,16,16,9,15,11,11,8,10,9,6,7,6]",1000000,500000,500000,203,203,0.000203,0.000406,50000,0,0,500000,50203,12059475.549479129,16,200000,400000.0,0.1,0.019673510014516303,false,false
6,16.0,0.8,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.93541025,15.15357546,15.10795142,15.74611319,16.38584844,14.63759238,15.80387896,15.38056795,16.22955505,17.04523369,16.33725121,17.34178667,16.79907162,17.80649798,18.11929837,18.82776068]","[18625,16008,16642,15730,14149,17648,12360,16028,12804,11668,9822,9353,8879,7323,6798,6162]","[9683,9234,9377,12054,14739,7886,9623,10245,12274,16600,9906,15383,11222,14947,16200,20627]","[29493,27536,26824,35081,42910,18217,17830,25041,27467,40791,21107,40972,27252,30831,39715,48932]","[23,19,19,18,16,16,9,15,11,11,8,10,9,6,7,6]",1000000,500000,500000,203,203,0.000203,0.000406,50000,0,0,500000,50203,12059475.549479129,16,200000,400000.0,0.1,0.019673510014516303,false,false
7,16.0,0.8,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[12.07101984,13.91052059,13.99623262,15.11765776,14.97463057,15.77046726,16.29714482,17.28777362,17.38915124,17.94593339,18.0773238,17.77369922,18.61178598,18.19898184,18.61949716,19.75423789]","[19012,16431,18016,15575,16823,15733,10909,12576,12344,11713,11470,9967,9823,8020,6996,4592]","[10480,11790,11178,7380,13385,7892,10040,14966,10417,13018,13160,13725,20196,11078,17105,14190]","[33005,36055,33228,19028,38640,18956,26461,38054,21751,27199,27117,32658,47888,24485,43298,32177]","[100,45,40,13,29,10,11,9,5,5,5,6,6,4,6,2]",1000000,500000,500000,296,296,0.000296,0.000592,50000,0,0,500000,50296,12129185.334407246,0,0,0,0.0,0.026495865192304784,false,false
7,16.0,0.8,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[15.01005007,15.56203896,15.26088827,14.71014412,15.78056144,14.83426688,16.09028867,16.62936241,15.92406586,16.49692261,16.5640714,16.93512588,17.76927913,16.94666567,18.1264115,18.62106514]","[19012,16431,18016,15575,16823,15733,10909,12576,12344,11713,11470,9967,9823,8020,6996,4592]","[10480,11790,11178,7380,13385,7892,10040,14966,10417,13018,13160,13725,20196,11078,17105,14190]","[33005,36055,33228,19028,38640,18956,26461,38054,21751,27199,27117,32658,47888,24485,43298,32177]","[24,20,22,16,20,15,12,13,10,10,9,10,9,7,7,4]",1000000,500000,500000,209,209,0.000209,0.000418,50000,0,0,500000,50209,12018396.81671096,16,200000,400000.0,0.1,0.026495865192304784,false,false
7,16.0,0.8,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[15.01005007,15.56203896,15.26088827,14.71014412,15.78056144,14.83426688,16.09028867,16.62936241,15.92406586,16.49692261,16.5640714,16.93512588,17.76927913,16.94666567,18.1264115,18.62106514]","[19012,16431,18016,15575,16823,15733,10909,12576,12344,11713,11470,9967,9823,8020,6996,4592]","[10480,11790,11178,7380,13385,7892,10040,14966,10417,13018,13160,13725,20196,11078,17105,14190]","[33005,36055,33228,19028,38640,18956,26461,38054,21751,27199,27117,32658,47888,24485,43298,32177]","[24,20,22,16,20,15,12,13,10,10,9,10,9,7,7,4]",1000000,500000,500000,209,209,0.000209,0.000418,50000,0,0,500000,50209,12018396.81671096,16,200000,400000.0,0.1,0.026495865192304784,false,false
8,16.0,0.8,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[12.85229649,13.56192494,14.6715032,14.89047578,16.65648445,15.4684438,16.23996764,16.27846267,16.30047383,17.31571205,17.47780301,17.71844724,18.20723263,18.77046349,19.2500323,19.68345843]","[19270,19466,16262,14905,14188,13140,12202,14410,14931,13018,10225,8756,7662,8674,7420,5472]","[9399,12517,12142,10521,14481,8290,11997,8272,9804,14747,13406,13513,12775,13474,21196,13466]","[29079,38187,35267,30436,36927,21950,32005,18208,22921,35112,33005,34315,29210,26152,49882,27344]","[61,57,31,24,12,13,13,7,9,9,7,7,5,3,5,2]",1000000,500000,500000,264,264,0.000264,0.000528,50000,0,0,500000,50264,12036456.171282656,0,0,0,0.0,0.02154153846357392,false,false
8,16.0,0.8,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.74346912,15.31909064,15.63335117,15.51822725,16.29293599,15.29009223,16.21219922,15.10418896,15.38076795,16.51444758,16.81706994,17.15547715,17.31998737,17.18254911,18.43951764,18.13924751]","[19270,19466,16262,14905,14188,13140,12202,14410,14931,13018,10225,8756,7662,8674,7420,5472]","[9399,12517,12142,10521,14481,8290,11997,8272,9804,14747,13406,13513,12775,13474,21196,13466]","[29079,38187,35267,30436,36927,21950,32005,18208,22921,35112,33005,34315,29210,26152,49882,27344]","[24,24,19,18,15,14,13,13,14,13,10,9,7,7,7,4]",1000000,500000,500000,212,212,0.000212,0.000424,50000,0,0,500000,50212,12032679.54301062,16,200000,400000.0,0.1,0.02154153846357392,false,false
8,16.0,0.8,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.74346912,15.31909064,15.63335117,15.51822725,16.29293599,15.29009223,16.21219922,15.10418896,15.38076795,16.51444758,16.81706994,17.15547715,17.31998737,17.18254911,18.43951764,18.13924751]","[19270,19466,16262,14905,14188,13140,12202,14410,14931,13018,10225,8756,7662,8674,7420,5472]","[9399,12517,12142,10521,14481,8290,11997,8272,9804,14747,13406,13513,12775,13474,21196,13466]","[29079,38187,35267,30436,36927,21950,32005,18208,22921,35112,33005,34315,29210,26152,49882,27344]","[24,24,19,18,15,14,13,13,14,13,10,9,7,7,7,4]",1000000,500000,500000,212,212,0.000212,0.000424,50000,0,0,500000,50212,12032679.54301062,16,200000,400000.0,0.1,0.02154153846357392,false,false
9,16.0,0.8,0.75,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[13.38034856,13.60156665,14.40657711,14.06036372,15.30152749,16.22742386,16.71855141,16.78605691,17.35898186,17.14909125,17.24557286,18.11640038,18.19508039,18.08679865,19.23645599,20.34102479]","[16127,19079,18225,17984,16801,13104,13662,12783,11284,12168,10684,7811,10679,8722,6553,4334]","[6316,9840,15899,9177,18080,5580,10757,11270,11326,10113,14622,15554,13793,14571,16217,16885]","[18349,29253,47855,26891,52573,10439,25082,27530,26230,21486,38400,39771,28869,35420,35709,36144]","[30,42,47,31,34,4,8,9,6,6,10,7,5,6,3,2]",1000000,500000,500000,250,250,0.00025,0.0005,50000,0,0,500000,50250,12299167.973795269,0,0,0,0.0,0.024361469214234155,false,false
9,16.0,0.8,0.75,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.36907658,14.9404726,16.03332378,14.92052442,16.47200584,14.56976501,15.83760688,16.07106295,16.34451859,15.95425517,16.98167397,17.76301557,16.8737411,17.40109461,18.22291389,19.16942148]","[16127,19079,18225,17984,16801,13104,13662,12783,11284,12168,10684,7811,10679,8722,6553,4334]","[6316,9840,15899,9177,18080,5580,10757,11270,11326,10113,14622,15554,13793,14571,16217,16885]","[18349,29253,47855,26891,52573,10439,25082,27530,26230,21486,38400,39771,28869,35420,35709,36144]","[18,22,22,21,19,10,12,12,10,10,11,8,9,8,6,4]",1000000,500000,500000,202,202,0.000202,0.000404,50000,0,0,500000,50202,11972589.392131835,16,200000,400000.0,0.1,0.024361469214234155,false,false
9,16.0,0.8,0.75,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.36907658,14.9404726,16.03332378,14.92052442,16.47200584,14.56976501,15.83760688,16.07106295,16.34451859,15.95425517,16.98167397,17.76301557,16.8737411,17.40109461,18.22291389,19.16942148]","[16127,19079,18225,17984,16801,13104,13662,12783,11284,12168,10684,7811,10679,8722,6553,4334]","[6316,9840,15899,9177,18080,5580,10757,11270,11326,10113,14622,15554,13793,14571,16217,16885]","[18349,29253,47855,26891,52573,10439,25082,27530,26230,21486,38400,39771,28869,35420,35709,36144]","[18,22,22,21,19,10,12,12,10,10,11,8,9,8,6,4]",1000000,500000,500000,202,202,0.000202,0.000404,50000,0,0,500000,50202,11972589.392131835,16,200000,400000.0,0.1,0.024361469214234155,false,false
0,16.0,1.2,0.0,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[10.87187985,13.10942387,13.06070313,15.4098197,15.64445149,15.78165842,16.78595107,17.05052292,17.62251197,17.21163208,18.30106611,18.02545221,19.01482789,19.98355028,19.14714347,20.5512382]","[18078,16840,18221,16266,13181,13357,13232,14244,12295,12768,10587,12411,9143,8833,6321,4222]","[822,2266,2393,6722,6074,6434,10304,12884,14497,12457,17388,17798,21204,32721,15574,20462]","[2090,5705,6031,16643,15096,16339,26224,32058,36423,31049,43450,44621,52873,81359,38954,51085]","[11,10,11,10,8,8,8,9,8,8,7,8,6,6,4,3]",1000000,500000,500000,125,125,0.000125,0.00025,50000,0,0,500000,50125,13247883.3557424,0,0,0,0.0,5.0931440878824e-06,false,false
0,16.0,1.2,0.0,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[10.84393467,13.10194935,13.05133713,15.43696043,15.66370571,15.75649847,16.75631981,17.06744647,17.61944804,17.2250149,18.30917908,18.02679399,19.02731504,20.00192778,19.153316,20.56124345]","[18078,16840,18221,16266,13181,13357,13232,14244,12295,12768,10587,12411,9143,8833,6321,4222]","[822,2266,2393,6722,6074,6434,10304,12884,14497,12457,17388,17798,21204,32721,15574,20462]","[2090,5705,6031,16643,15096,16339,26224,32058,36423,31049,43450,44621,52873,81359,38954,51085]","[11,11,11,10,8,8,8,9,8,8,7,8,6,5,4,3]",1000000,500000,500000,125,125,0.000125,0.00025,50000,0,0,500000,50125,13247883.3557424,16,200000,400000.0,0.1,5.0931440878824e-06,false,false
